homelat,homelon,homecontinent,country,n
11.264581,49.251518,Sub-Saharan Africa,Somalia,23
11.26477,125.535923,Southeast Asia,Philippines,1
11.264832,123.714728,Southeast Asia,Philippines,0
11.266046,122.683063,Southeast Asia,Philippines,0
11.266468,122.533349,Southeast Asia,Philippines,0
11.266584,122.683342,Southeast Asia,Philippines,0
11.266667,122.533333,Southeast Asia,Philippines,1
11.269988,49.173435,Sub-Saharan Africa,Somalia,0
11.270499,25.151484,Sub-Saharan Africa,Sudan,15
11.271111,-73.179167,South America,Colombia,2
11.272246,-73.309852,South America,Colombia,0
11.273868,11.999819,Sub-Saharan Africa,Nigeria,25
11.273891,13.852064,Sub-Saharan Africa,Nigeria,2
11.274796,49.179657,Sub-Saharan Africa,Somalia,119
11.275739,49.183941,Sub-Saharan Africa,Somalia,0
11.2761,25.153156,Sub-Saharan Africa,Sudan,1
11.276421,14.247683,Sub-Saharan Africa,Cameroon,24
11.276934,25.144072,Sub-Saharan Africa,Sudan,0
11.277037,9.882266,Sub-Saharan Africa,Nigeria,3
11.277183,25.14139,Sub-Saharan Africa,Sudan,1
11.278134,25.144449,Sub-Saharan Africa,Sudan,0
11.278378,104.214161,Southeast Asia,Cambodia,0
11.278611,-73.871944,South America,Colombia,0
11.280235,7.417553,Sub-Saharan Africa,Nigeria,0
11.280686,125.550195,Southeast Asia,Philippines,0
11.280768,25.139212,Sub-Saharan Africa,Sudan,1
11.282051,125.069369,Southeast Asia,Philippines,0
11.283333,7.8,Sub-Saharan Africa,Nigeria,1
11.283333,49.183333,Sub-Saharan Africa,Somalia,4
11.284341,13.428059,Sub-Saharan Africa,Nigeria,0
11.284722,11.223889,Sub-Saharan Africa,Nigeria,0
11.284722,49.1825,Sub-Saharan Africa,Somalia,2
11.285483,51.077309,Sub-Saharan Africa,Somalia,9
11.286866,-73.099449,South America,Colombia,3
11.287643,11.307799,Sub-Saharan Africa,Nigeria,2
11.287818,122.405893,Southeast Asia,Philippines,1
11.288026,11.309533,Sub-Saharan Africa,Nigeria,0
11.288242,-74.151651,South America,Colombia,0
11.291012,23.191802,Sub-Saharan Africa,Sudan,0
11.294612,23.393656,Sub-Saharan Africa,Sudan,0
11.29733,-85.88958,Central America & Caribbean,Nicaragua,25
11.298659,13.672606,Sub-Saharan Africa,Nigeria,8
11.3,-74.183333,South America,Colombia,0
11.3,24.183333,Sub-Saharan Africa,Sudan,0
11.3,124.68,Southeast Asia,Philippines,0
11.30002,14.383354,Sub-Saharan Africa,Cameroon,4
11.30613,-72.34137,South America,Colombia,0
11.313985,10.465234,Sub-Saharan Africa,Nigeria,0
11.314903,12.47504,Sub-Saharan Africa,Nigeria,4
11.316667,-12.283333,Sub-Saharan Africa,Guinea,2
11.327162,-84.038559,Central America & Caribbean,Nicaragua,211
11.333333,34.066667,Sub-Saharan Africa,Sudan,2
11.338119,-85.852984,Central America & Caribbean,Honduras,0
11.339859,27.002902,Sub-Saharan Africa,Sudan,3
11.341036,77.717164,South Asia,India,0
11.346786,76.287192,South Asia,India,0
11.347344,22.646029,Sub-Saharan Africa,Chad,0
11.347694,-71.965862,South America,Venezuela,2
11.347818,11.290034,Sub-Saharan Africa,Nigeria,6
11.348675,14.403603,Sub-Saharan Africa,Cameroon,17
11.34887,122.60967,Southeast Asia,Philippines,0
11.349162,14.405208,Sub-Saharan Africa,Cameroon,0
11.349415,13.761735,Sub-Saharan Africa,Nigeria,15
11.352323,25.592326,Sub-Saharan Africa,Sudan,1
11.35296,14.21509,Sub-Saharan Africa,Nigeria,2
11.354774,-72.520483,South America,Colombia,0
11.35521,-72.520483,South America,Colombia,0
11.355488,-72.521403,South America,Colombia,0
11.356052,10.672901,Sub-Saharan Africa,Nigeria,2
11.366665,23.599805,Sub-Saharan Africa,Sudan,6
11.366667,23.333333,Sub-Saharan Africa,Sudan,0
11.37233,-84.23884,Central America & Caribbean,Nicaragua,3
11.376099,-72.238326,South America,Colombia,0
11.376115,122.545184,Southeast Asia,Philippines,0
11.376512,-72.238708,South America,Colombia,0
11.37696,-72.238339,South America,Colombia,0
11.3776,-72.239169,South America,Colombia,0
11.377761,-72.238892,South America,Colombia,1
11.377778,-72.238889,South America,Colombia,4
11.378289,-72.238173,South America,Colombia,12
11.378541,125.201582,Southeast Asia,Philippines,0
11.379744,-72.243454,South America,Colombia,3
11.383357,12.906109,Sub-Saharan Africa,Nigeria,3
11.3863,12.9111,Sub-Saharan Africa,Nigeria,20
11.386903,122.780944,Southeast Asia,Philippines,0
11.387,122.781991,Southeast Asia,Philippines,0
11.389192,10.389025,Sub-Saharan Africa,Nigeria,6
11.389358,-4.933291,Sub-Saharan Africa,Burkina Faso,4
11.390135,10.199511,Sub-Saharan Africa,Nigeria,0
11.390865,122.648119,Southeast Asia,Philippines,0
11.391125,12.909138,Sub-Saharan Africa,Nigeria,93
11.392607,12.913806,Sub-Saharan Africa,Nigeria,2
11.392712,79.695735,South Asia,India,0
11.39431,-69.681034,South America,Venezuela,1
11.398194,79.695359,South Asia,India,0
11.398364,14.568441,Sub-Saharan Africa,Cameroon,90
11.39873,-85.84626,Central America & Caribbean,Nicaragua,3
11.4,-84.75,Central America & Caribbean,Nicaragua,2
11.40255,-84.89991,Central America & Caribbean,Nicaragua,0
11.403058,14.567839,Sub-Saharan Africa,Cameroon,8
11.405733,10.013577,Sub-Saharan Africa,Nigeria,0
11.41194,125.54583,Southeast Asia,Philippines,5
11.415747,14.238104,Sub-Saharan Africa,Nigeria,4
11.41668,-72.26661,South America,Colombia,1
11.41676,125.166192,Southeast Asia,Philippines,0
11.421688,122.667188,Southeast Asia,Philippines,0
11.422087,122.665934,Southeast Asia,Philippines,1
11.423953,24.96154,Sub-Saharan Africa,Sudan,0
11.425203,122.650761,Southeast Asia,Philippines,0
11.428113,13.899827,Sub-Saharan Africa,Nigeria,3
11.429303,-84.839174,Central America & Caribbean,Nicaragua,14
11.433122,122.106467,Southeast Asia,Philippines,1
11.43327,122.597702,Southeast Asia,Philippines,1
11.433333,-85.833333,Central America & Caribbean,Nicaragua,6
11.436254,-72.805757,South America,Colombia,0
11.43857,-85.936974,Central America & Caribbean,Nicaragua,97
11.438887,-85.82685,Central America & Caribbean,Nicaragua,2
11.439445,13.422292,Sub-Saharan Africa,Nigeria,29
11.440079,25.149139,Sub-Saharan Africa,Sudan,3
11.441993,122.948015,Southeast Asia,Philippines,0
11.447249,124.428682,Southeast Asia,Philippines,2
11.447279,125.491158,Southeast Asia,Philippines,0
11.447619,13.759571,Sub-Saharan Africa,Nigeria,5
11.448208,12.940492,Sub-Saharan Africa,Nigeria,8
11.448611,12.356667,Sub-Saharan Africa,Nigeria,20
11.44891,13.002835,Sub-Saharan Africa,Nigeria,2
11.448985,122.77756,Southeast Asia,Philippines,2
11.451127,25.154544,Sub-Saharan Africa,Sudan,0
11.452522,26.129593,Sub-Saharan Africa,Sudan,5
11.459902,13.771974,Sub-Saharan Africa,Nigeria,24
11.467248,13.756455,Sub-Saharan Africa,Nigeria,29
11.468654,31.228296,Sub-Saharan Africa,Sudan,2
11.469069,13.758721,Sub-Saharan Africa,Nigeria,0
11.470559,13.759098,Sub-Saharan Africa,Nigeria,32
11.471417,123.088256,Southeast Asia,Philippines,2
11.472014,49.873927,Sub-Saharan Africa,Somalia,1
11.475219,13.008511,Sub-Saharan Africa,Nigeria,41
11.478161,-84.773332,Central America & Caribbean,Nicaragua,26
11.485018,12.311891,Sub-Saharan Africa,Nigeria,207
11.485114,105.328098,Southeast Asia,Cambodia,2
11.485799,13.131538,Sub-Saharan Africa,Nigeria,8
11.487902,-85.82206,Central America & Caribbean,Nicaragua,5
11.490023,12.965226,Sub-Saharan Africa,Nigeria,0
11.490085,12.965451,Sub-Saharan Africa,Nigeria,1
11.492144,12.969724,Sub-Saharan Africa,Nigeria,0
11.493256,13.687125,Sub-Saharan Africa,Nigeria,2
11.49819,-83.91111,Central America & Caribbean,Nicaragua,9
11.499807,11.933654,Sub-Saharan Africa,Nigeria,1
11.501058,11.93338,Sub-Saharan Africa,Nigeria,53
11.501172,125.501514,Southeast Asia,Philippines,1
11.501347,123.023357,Southeast Asia,Philippines,1
11.503029,14.660353,Sub-Saharan Africa,Cameroon,4
11.503731,11.940005,Sub-Saharan Africa,Nigeria,8
11.50443,12.985789,Sub-Saharan Africa,Nigeria,5
11.506466,12.966155,Sub-Saharan Africa,Nigeria,0
11.50681,122.794325,Southeast Asia,Philippines,1
11.506841,30.059246,Sub-Saharan Africa,Sudan,20
11.509748,12.978912,Sub-Saharan Africa,Nigeria,57
11.509767,12.978841,Sub-Saharan Africa,Nigeria,0
11.510034,12.978912,Sub-Saharan Africa,Nigeria,10
11.510046,42.10496,Sub-Saharan Africa,Djibouti,61
11.512042,7.864858,Sub-Saharan Africa,Nigeria,1
11.512185,14.066288,Sub-Saharan Africa,Nigeria,4
11.513015,13.422163,Sub-Saharan Africa,Nigeria,7
11.51324,-83.77986,Central America & Caribbean,Nicaragua,0
11.516667,23.816667,Sub-Saharan Africa,Sudan,4
11.518889,13.684167,Sub-Saharan Africa,Nigeria,0
11.519184,42.262496,Sub-Saharan Africa,Djibouti,61
11.51954,-84.786078,Central America & Caribbean,Nicaragua,0
11.526846,13.69271,Sub-Saharan Africa,Nigeria,449
11.528889,123.109444,Southeast Asia,Philippines,1
11.529294,8.657174,Sub-Saharan Africa,Nigeria,2
11.530139,24.335308,Sub-Saharan Africa,Sudan,2
11.531598,-72.275019,South America,Colombia,0
11.532654,12.997888,Sub-Saharan Africa,Nigeria,40
11.539238,13.038453,Sub-Saharan Africa,Nigeria,1
11.53955,13.155654,Sub-Saharan Africa,Nigeria,15
11.544088,-72.90688,South America,Colombia,13
11.544192,13.34286,Sub-Saharan Africa,Nigeria,7
11.544873,104.892167,Southeast Asia,Cambodia,0
11.546303,24.343218,Sub-Saharan Africa,Sudan,1
11.55106,7.021365,Sub-Saharan Africa,Nigeria,40
11.551262,-72.900891,South America,Colombia,0
11.555854,7.022816,Sub-Saharan Africa,Nigeria,8
11.556374,104.92821,Southeast Asia,Cambodia,0
11.558831,104.917445,Southeast Asia,Cambodia,102
11.561161,124.394396,Southeast Asia,Philippines,0
11.562116,11.91629,Sub-Saharan Africa,Nigeria,27
11.562158,11.916161,Sub-Saharan Africa,Nigeria,0
11.565604,12.950002,Sub-Saharan Africa,Nigeria,13
11.57,29.86,Sub-Saharan Africa,Sudan,1
11.571121,13.161911,Sub-Saharan Africa,Nigeria,0
11.573608,13.540346,Sub-Saharan Africa,Nigeria,8
11.575201,13.211889,Sub-Saharan Africa,Nigeria,0
11.575898,24.578336,Sub-Saharan Africa,Sudan,0
11.577275,13.387003,Sub-Saharan Africa,Nigeria,5
11.577713,14.147385,Sub-Saharan Africa,Nigeria,0
11.579444,13.586667,Sub-Saharan Africa,Nigeria,3
11.582198,13.003731,Sub-Saharan Africa,Nigeria,0
11.582737,13.151372,Sub-Saharan Africa,Nigeria,0
11.583307,-84.016675,Central America & Caribbean,Nicaragua,5
11.583333,-84.016667,Central America & Caribbean,Nicaragua,84
11.583412,122.752139,Southeast Asia,Philippines,1
11.583513,37.397019,Sub-Saharan Africa,Ethiopia,0
11.583658,122.752783,Southeast Asia,Philippines,4
11.58446,8.923113,Sub-Saharan Africa,Nigeria,0
11.585479,13.587063,Sub-Saharan Africa,Nigeria,8
11.586008,34.153194,Sub-Saharan Africa,Sudan,0
11.586558,122.753716,Southeast Asia,Philippines,2
11.587486,13.214608,Sub-Saharan Africa,Nigeria,2
11.587623,43.146486,Sub-Saharan Africa,Djibouti,5
11.588561,43.145091,Sub-Saharan Africa,Djibouti,0
11.588591,43.145343,Sub-Saharan Africa,Djibouti,25
11.5901,122.0945,Southeast Asia,Philippines,4
11.592294,37.3826,Sub-Saharan Africa,Ethiopia,0
11.593617,75.587022,South Asia,India,0
11.594645,124.574937,Southeast Asia,Philippines,3
11.595154,-83.659065,Central America & Caribbean,Nicaragua,0
11.599985,37.382743,Sub-Saharan Africa,Ethiopia,1
11.6002,-86.211617,Central America & Caribbean,Nicaragua,2
11.602771,37.383338,Sub-Saharan Africa,Ethiopia,0
11.607991,125.43285,Southeast Asia,Philippines,2
11.608309,125.433941,Southeast Asia,Philippines,1
11.611388,11.919165,Sub-Saharan Africa,Nigeria,174
11.613123,124.986496,Southeast Asia,Philippines,0
11.615511,104.379191,Southeast Asia,Cambodia,0
11.62572,13.026333,Sub-Saharan Africa,Nigeria,2
11.626355,13.272462,Sub-Saharan Africa,Nigeria,10
11.626599,13.45139,Sub-Saharan Africa,Nigeria,1
11.627401,9.959413,Sub-Saharan Africa,Nigeria,1
11.628931,12.361087,Sub-Saharan Africa,Nigeria,0
11.629946,12.397773,Sub-Saharan Africa,Nigeria,0
11.630716,24.893303,Sub-Saharan Africa,Sudan,5
11.632036,13.442554,Sub-Saharan Africa,Nigeria,5
11.632817,122.339541,Southeast Asia,Philippines,0
11.635419,13.030761,Sub-Saharan Africa,Nigeria,3
11.635543,14.10522,Sub-Saharan Africa,Nigeria,0
11.635611,124.368139,Southeast Asia,Philippines,2
11.636077,13.217856,Sub-Saharan Africa,Nigeria,6
11.637489,7.107145,Sub-Saharan Africa,Nigeria,21
11.640027,11.335048,Sub-Saharan Africa,Nigeria,0
11.642511,25.012481,Sub-Saharan Africa,Sudan,16
11.645,12.451389,Sub-Saharan Africa,Nigeria,4
11.645861,13.347639,Sub-Saharan Africa,Nigeria,5
11.64816,13.243356,Sub-Saharan Africa,Nigeria,5
11.648532,13.41939,Sub-Saharan Africa,Nigeria,4
11.648864,24.90422,Sub-Saharan Africa,Sudan,0
11.648864,24.904221,Sub-Saharan Africa,Sudan,55
11.648931,13.420148,Sub-Saharan Africa,Nigeria,9
11.649058,24.904046,Sub-Saharan Africa,Sudan,80
11.649281,13.4124,Sub-Saharan Africa,Nigeria,8
11.649552,7.692222,Sub-Saharan Africa,Nigeria,0
11.649565,37.518301,Sub-Saharan Africa,Ethiopia,1
11.649722,14.1025,Sub-Saharan Africa,Nigeria,13
11.650023,14.103274,Sub-Saharan Africa,Nigeria,0
11.650085,14.104489,Sub-Saharan Africa,Nigeria,4
11.650137,14.102914,Sub-Saharan Africa,Nigeria,2
11.650319,122.29994,Southeast Asia,Philippines,1
11.650335,13.418321,Sub-Saharan Africa,Nigeria,3
11.650394,13.41841,Sub-Saharan Africa,Nigeria,2
11.653388,24.898905,Sub-Saharan Africa,Sudan,0
11.653532,24.890449,Sub-Saharan Africa,Sudan,0
11.653889,13.421389,Sub-Saharan Africa,Nigeria,15
11.65444,13.421499,Sub-Saharan Africa,Nigeria,0
11.654834,11.899381,Sub-Saharan Africa,Nigeria,9
11.655408,13.412932,Sub-Saharan Africa,Nigeria,623
11.656389,13.248333,Sub-Saharan Africa,Nigeria,1
11.656657,104.942901,Southeast Asia,Cambodia,0
11.65761,78.149837,South Asia,India,1
11.661077,13.114872,Sub-Saharan Africa,Nigeria,16
11.661944,14.02,Sub-Saharan Africa,Nigeria,27
11.664325,78.146014,South Asia,India,0
11.664364,78.146325,South Asia,India,1
11.665,14.040833,Sub-Saharan Africa,Nigeria,8
11.666179,14.043616,Sub-Saharan Africa,Nigeria,0
11.666329,122.333319,Southeast Asia,Philippines,0
11.666729,13.683188,Sub-Saharan Africa,Nigeria,0
11.667235,9.930258,Sub-Saharan Africa,Nigeria,8
11.667493,9.929714,Sub-Saharan Africa,Nigeria,1
11.668413,75.558754,South Asia,India,0
11.670839,104.949472,Southeast Asia,Cambodia,2
11.674167,10.191111,Sub-Saharan Africa,Nigeria,30
11.67584,13.41098,Sub-Saharan Africa,Nigeria,5
11.675909,12.11569,Sub-Saharan Africa,Nigeria,32
11.676334,-84.702872,Central America & Caribbean,Nicaragua,8
11.677117,13.049067,Sub-Saharan Africa,Nigeria,8
11.677222,11.334444,Sub-Saharan Africa,Nigeria,0
11.6775,11.334444,Sub-Saharan Africa,Nigeria,4
11.678056,11.335278,Sub-Saharan Africa,Nigeria,0
11.67915,-86.146136,Central America & Caribbean,Nicaragua,7
11.680196,24.915637,Sub-Saharan Africa,Sudan,1
11.683175,14.650181,Sub-Saharan Africa,Cameroon,13
11.683333,-84.95,Central America & Caribbean,Nicaragua,0
11.683872,75.682638,South Asia,India,0
11.683959,75.65524,South Asia,India,0
11.684502,75.682626,South Asia,India,0
11.685787,12.415134,Sub-Saharan Africa,Nigeria,3
11.68588,-84.61369,Central America & Caribbean,Nicaragua,16
11.685893,11.619161,Sub-Saharan Africa,Nigeria,1
11.686459,75.652812,South Asia,India,0
11.686784,11.182512,Sub-Saharan Africa,Nigeria,46
11.688039,23.391592,Sub-Saharan Africa,Sudan,0
11.695904,-84.446147,Central America & Caribbean,Nicaragua,22
11.696901,13.071678,Sub-Saharan Africa,Nigeria,4
11.697542,8.540483,Sub-Saharan Africa,Nigeria,2
11.698889,-72.612222,South America,Colombia,0
11.699468,76.079801,South Asia,India,0
11.700432,6.333409,Sub-Saharan Africa,Nigeria,30
11.701254,122.363766,Southeast Asia,Philippines,1
11.701622,-84.330582,Central America & Caribbean,Nicaragua,126
11.702987,13.067681,Sub-Saharan Africa,Nigeria,0
11.703206,76.0834,South Asia,India,0
11.703707,-84.70866,Central America & Caribbean,Nicaragua,11
11.704399,11.088539,Sub-Saharan Africa,Nigeria,238
11.70719,12.51775,Sub-Saharan Africa,Nigeria,6
11.707217,11.440206,Sub-Saharan Africa,Nigeria,6
11.70896,11.06997,Sub-Saharan Africa,Nigeria,8
11.712124,122.37462,Southeast Asia,Philippines,0
11.714778,14.711164,Sub-Saharan Africa,Cameroon,2
11.717132,75.693595,South Asia,India,0
11.720035,24.911664,Sub-Saharan Africa,Sudan,0
11.721105,7.03656,Sub-Saharan Africa,Nigeria,7
11.7219,-86.04827,Central America & Caribbean,Nicaragua,0
11.722177,13.282767,Sub-Saharan Africa,Nigeria,2
11.722367,13.282406,Sub-Saharan Africa,Nigeria,19
11.723918,-85.822052,Central America & Caribbean,Nicaragua,0
11.725265,14.263032,Sub-Saharan Africa,Nigeria,60
11.725811,13.285268,Sub-Saharan Africa,Nigeria,3
11.72661,75.637538,South Asia,India,0
11.726953,13.231723,Sub-Saharan Africa,Nigeria,7
11.727473,-86.21585,Central America & Caribbean,Nicaragua,19
11.72805,13.298986,Sub-Saharan Africa,Nigeria,5
11.733333,-84.35,Central America & Caribbean,Nicaragua,8
11.733333,12.466667,Sub-Saharan Africa,Nigeria,9
11.733531,13.084412,Sub-Saharan Africa,Nigeria,4
11.733918,75.937321,South Asia,India,0
11.733953,75.937593,South Asia,India,0
11.738414,13.104076,Sub-Saharan Africa,Nigeria,2
11.738499,75.50826,South Asia,India,0
11.743293,124.054892,Southeast Asia,Philippines,0
11.74464,11.970257,Sub-Saharan Africa,Nigeria,458
11.745445,124.038134,Southeast Asia,Philippines,0
11.746278,13.252767,Sub-Saharan Africa,Nigeria,30
11.746996,11.966192,Sub-Saharan Africa,Nigeria,7
11.74859,75.57558,South Asia,India,0
11.748845,11.965346,Sub-Saharan Africa,Nigeria,0
11.74886,11.96603,Sub-Saharan Africa,Nigeria,2
11.750205,13.183208,Sub-Saharan Africa,Nigeria,6
11.75069,13.123055,Sub-Saharan Africa,Nigeria,6
11.752206,13.122781,Sub-Saharan Africa,Nigeria,0
11.753288,75.492878,South Asia,India,0
11.756057,-86.057916,Central America & Caribbean,Nicaragua,0
11.756356,79.763486,South Asia,India,0
11.757829,12.231849,Sub-Saharan Africa,Nigeria,12
11.758983,75.578613,South Asia,India,0
11.759187,75.636811,South Asia,India,0
11.759351,42.791767,Sub-Saharan Africa,Djibouti,105
11.759672,75.577735,South Asia,India,0
11.76115,-85.893944,Central America & Caribbean,Nicaragua,0
11.761901,13.266306,Sub-Saharan Africa,Nigeria,112
11.76246,-85.96379,Central America & Caribbean,Nicaragua,0
11.762829,13.266165,Sub-Saharan Africa,Nigeria,3
11.763188,32.840416,Sub-Saharan Africa,South Sudan,14
11.763241,75.587863,South Asia,India,0
11.763428,124.950514,Southeast Asia,Philippines,1
11.763678,13.149293,Sub-Saharan Africa,Nigeria,10
11.763937,12.263129,Sub-Saharan Africa,Nigeria,30
11.765349,75.648478,South Asia,India,0
11.766133,77.004724,South Asia,India,0
11.76667,-86.35,Central America & Caribbean,Nicaragua,5
11.768476,13.076973,Sub-Saharan Africa,Nigeria,4
11.769602,75.542227,South Asia,India,0
11.770234,124.922361,Southeast Asia,Philippines,0
11.772923,124.884424,Southeast Asia,Philippines,1
11.77365,75.568395,South Asia,India,0
11.775031,124.883423,Southeast Asia,Philippines,1
11.77507,-72.44097,South America,Colombia,1
11.775536,124.88573,Southeast Asia,Philippines,1
11.775833,13.0725,Sub-Saharan Africa,Nigeria,1
11.776236,124.884694,Southeast Asia,Philippines,1
11.776385,75.466329,South Asia,India,0
11.778017,124.882222,Southeast Asia,Philippines,1
11.778665,124.978519,Southeast Asia,Philippines,0
11.781389,11.228333,Sub-Saharan Africa,Nigeria,3
11.785445,12.415736,Sub-Saharan Africa,Nigeria,21
11.78606,14.537057,Sub-Saharan Africa,Nigeria,25
11.788079,-86.014604,Central America & Caribbean,Nicaragua,10
11.789409,124.896312,Southeast Asia,Philippines,0
11.79557,41.014531,Sub-Saharan Africa,Ethiopia,0
11.796639,13.236847,Sub-Saharan Africa,Nigeria,8
11.797456,12.493327,Sub-Saharan Africa,Nigeria,1
11.800092,34.387633,Sub-Saharan Africa,Sudan,0
11.800149,9.37161,Sub-Saharan Africa,Nigeria,0
11.801364,76.004373,South Asia,India,0
11.80378,12.49035,Sub-Saharan Africa,Nigeria,159
11.806517,12.497848,Sub-Saharan Africa,Nigeria,101
11.808727,12.495786,Sub-Saharan Africa,Nigeria,25
11.809397,14.666841,Sub-Saharan Africa,Cameroon,2
11.811944,12.8225,Sub-Saharan Africa,Nigeria,2
11.816202,104.974703,Southeast Asia,Cambodia,4
11.817879,-85.033636,Central America & Caribbean,Nicaragua,9
11.81788,-86.51557,Central America & Caribbean,Nicaragua,0
11.819152,13.208902,Sub-Saharan Africa,Nigeria,0
11.822702,102.478187,Southeast Asia,Thailand,1
11.823425,124.69506,Southeast Asia,Philippines,0
11.825307,13.170313,Sub-Saharan Africa,Nigeria,0
11.826297,13.196133,Sub-Saharan Africa,Nigeria,7
11.827207,13.153906,Sub-Saharan Africa,Nigeria,30
11.827268,9.567787,Sub-Saharan Africa,Nigeria,0
11.829601,13.153468,Sub-Saharan Africa,Nigeria,4
11.829979,12.630177,Sub-Saharan Africa,Nigeria,189
11.830503,13.160543,Sub-Saharan Africa,Nigeria,0
11.831098,13.150967,Sub-Saharan Africa,Nigeria,62
11.831317,13.150848,Sub-Saharan Africa,Nigeria,4
11.831674,13.168748,Sub-Saharan Africa,Nigeria,0
11.831884,75.565515,South Asia,India,0
11.831902,75.565432,South Asia,India,0
11.832196,32.797658,Sub-Saharan Africa,South Sudan,11
11.832417,13.147487,Sub-Saharan Africa,Nigeria,1
11.833333,-86.166667,Central America & Caribbean,Nicaragua,0
11.833333,13.15,Sub-Saharan Africa,Nigeria,17
11.833373,13.149902,Sub-Saharan Africa,Nigeria,9
11.833624,122.083797,Southeast Asia,Philippines,5
11.834415,13.16814,Sub-Saharan Africa,Nigeria,0
11.83445,13.144443,Sub-Saharan Africa,Nigeria,5
